YMD,PM2.5,PM10
2020-12-31T19:00:00Z,2.4722166666666667,2.4794816666666666
2020-12-31T20:00:00Z,2.32091,2.325465
2020-12-31T21:00:00Z,2.086725,2.0939033333333334
2020-12-31T22:00:00Z,1.888966666666667,1.9000766666666664
2020-12-31T23:00:00Z,1.90271,1.9033466666666667
2021-01-01T00:00:00Z,1.9969416666666664,1.9988083333333333
2021-01-01T01:00:00Z,2.0390783333333333,2.0390783333333333
2021-01-01T02:00:00Z,2.037555,2.038175
2021-01-01T03:00:00Z,2.490185,2.4943
2021-01-01T04:00:00Z,2.00257,2.003206666666667
2021-01-01T05:00:00Z,2.3075716666666666,2.310286666666667
2021-01-01T06:00:00Z,4.487841666666666,4.493578333333334
2021-01-01T07:00:00Z,4.830958333333333,4.83911
2021-01-01T08:00:00Z,5.397096666666666,5.397096666666666
2021-01-01T09:00:00Z,4.901656666666667,4.9179
2021-01-01T10:00:00Z,3.842205,3.85431
2021-01-01T11:00:00Z,2.89381,2.90431
2021-01-01T12:00:00Z,2.287675,2.29414
2021-01-01T13:00:00Z,1.73589,1.74088
2021-01-01T14:00:00Z,1.6784733333333333,1.6867333333333334
2021-01-01T15:00:00Z,2.140998333333333,2.1494416666666667
2021-01-01T16:00:00Z,2.511865,2.540643333333333
2021-01-01T17:00:00Z,3.850456666666666,3.857741666666666
2021-01-01T18:00:00Z,4.745993220338983,4.78661186440678
2021-01-01T19:00:00Z,4.751658333333333,4.760035
2021-01-01T20:00:00Z,6.67114,6.686026666666667
2021-01-01T21:00:00Z,5.5317783333333335,5.533665
2021-01-01T22:00:00Z,4.1889666666666665,4.193838333333334
2021-01-01T23:00:00Z,3.7099616666666666,3.7099616666666666
2021-01-02T00:00:00Z,3.203065,3.205485
2021-01-02T01:00:00Z,2.6307933333333335,2.6307933333333335
2021-01-02T02:00:00Z,2.1812883333333333,2.1812883333333333
2021-01-02T03:00:00Z,1.8208266666666664,1.8214066666666664
2021-01-02T04:00:00Z,1.90085,1.90085
2021-01-02T05:00:00Z,2.812081666666667,2.8138116666666666
2021-01-02T06:00:00Z,1.1309366666666667,1.1341616666666667
2021-01-02T07:00:00Z,0.70279,0.703395
2021-01-02T08:00:00Z,0.5849583333333334,0.589985
2021-01-02T09:00:00Z,0.73107,0.734225
2021-01-02T10:00:00Z,1.06989,1.0726616666666666
2021-01-02T11:00:00Z,1.079355,1.080465
2021-01-02T12:00:00Z,1.09253,1.12852
2021-01-02T13:00:00Z,0.2330967213114754,0.2356311475409836
2021-01-02T14:00:00Z,0.13729333333333332,0.13947333333333334
2021-01-02T15:00:00Z,0.3463116666666667,0.34901166666666666
2021-01-02T16:00:00Z,0.7148883333333333,0.7159933333333334
2021-01-02T17:00:00Z,1.13337,1.140321666666667
2021-01-02T18:00:00Z,1.5261767857142858,1.5313910714285714
2021-01-02T19:00:00Z,1.7797683333333334,1.7842233333333333
2021-01-02T20:00:00Z,2.1043133333333333,2.105448333333334
2021-01-02T21:00:00Z,2.648815,2.654755
2021-01-02T22:00:00Z,2.814420833333333,2.814420833333333
2021-01-02T23:00:00Z,2.8411933333333335,2.8411933333333335
2021-01-03T00:00:00Z,2.74656,2.750923636363636
2021-01-03T01:00:00Z,2.6218066666666666,2.622386666666667
2021-01-03T02:00:00Z,2.66991,2.6723383333333333
2021-01-03T03:00:00Z,2.58286,2.5842183333333333
2021-01-03T04:00:00Z,2.257755,2.258385
2021-01-03T05:00:00Z,2.3929137931034483,2.394151724137931
2021-01-03T06:00:00Z,2.888245945945946,2.889291891891892
2021-01-03T07:00:00Z,2.865091666666667,2.8704316666666667
2021-01-03T08:00:00Z,2.829765,2.83465
2021-01-03T09:00:00Z,2.9787333333333335,2.988335
2021-01-03T10:00:00Z,2.9303316666666666,2.9319633333333335
2021-01-03T11:00:00Z,3.2217783333333334,3.22732
2021-01-03T12:00:00Z,3.034601666666666,3.045581666666666
2021-01-03T13:00:00Z,2.958955,2.966785
2021-01-03T14:00:00Z,2.9681706896551723,2.973539655172414
2021-01-03T15:00:00Z,3.0153916666666665,3.01893
2021-01-03T16:00:00Z,3.2242166666666665,3.227123333333333
2021-01-03T17:00:00Z,3.41663,3.4232283333333333
2021-01-03T18:00:00Z,3.2067952380952383,3.2102619047619045
2021-01-03T19:00:00Z,3.05597,3.05597
2021-01-03T20:00:00Z,2.9616516666666666,2.9665833333333333
